1e-05,0.0,0.021987411946146472
,0.001,0.021976991371764412
,0.002,0.021435121503897297
,0.003,0.021237130590638156
,0.004,0.02210203826434913
,0.005,0.02045558751198366
,0.006,0.019548997540744444
,0.007,0.02025759659872452
,0.008,0.01916343628860821
,0.009000000000000001,0.018475678379392284
,0.01,0.017402359218040116
,0.011,0.017683714726355704
,0.012,0.017548247259388923
,0.013000000000000001,0.016662498436913857
,0.014,0.016631236713767678
,0.015,0.015860114209495214
,0.016,0.01657913384185735
,0.017,0.015297403192863978
,0.018000000000000002,0.01565170272185407
,0.019,0.014786795048143042
,0.02,0.015120253428368959
,0.021,0.014765953899378972
,0.022,0.014015672543870606
,0.023,0.013838522779375587
,0.024,0.01331749406027259
,0.025,0.013796840481847348
,0.026000000000000002,0.01303613855195702
,0.027,0.012463006960943676
,0.028,0.012556792130382216
,0.029,0.01224417489892046
,0.03,0.011806510774873902
,0.031,0.010837397357342328
,0.032,0.010920761952398807
,0.033,0.01034763036138551
,0.034,0.010462256679588168
,0.035,0.010003751406777533
,0.036000000000000004,0.010722771039139743
,0.037,0.01031636863823933
,0.038,0.010180901171272553
,0.039,0.009659872452169555
,0.04,0.009170105456212739
,0.041,0.009243049476887158
,0.042,0.009524404985202775
,0.043000000000000003,0.008815805927222762
,0.044,0.008669917885873861
,0.045,0.008315618356883825
,0.046,0.008003001125422026
,0.047,0.008034262848568206
,0.048,0.008190571464299105
,0.049,0.007919636530365547
,0.05,0.007721645617106408
,0.051000000000000004,0.006992205410362213
,0.052000000000000005,0.007461131257554961
,0.053,0.006825476220249255
,0.054,0.006919261389687794
,0.055,0.007190196323621352
,0.056,0.006742111625192775
,0.057,0.006179400608561539
,0.058,0.006460756116877156
,0.059000000000000004,0.0063252886499104224
,0.06,0.006585803009461875
,0.061,0.00599183026968446
,0.062,0.0059814096953024
,0.063,0.005429119253053224
,0.064,0.005502063273727643
,0.065,0.00599183026968446
,0.066,0.005199866616647905
,0.067,0.005064399149681126
,0.068,0.005158184319119665
,0.069,0.004605893876870489
,0.07,0.004616314451252549
,0.07100000000000001,0.004814305364511688
,0.07200000000000001,0.004522529281814072
,0.073,0.004595473302488429
,0.074,0.00448084698428577
,0.075,0.004720520195073148
,0.076,0.004522529281814009
,0.077,0.0042203326247342715
,0.078,0.00435580009170105
,0.079,0.003855612521362174
,0.08,0.0038451919469801137
,0.081,0.0037201450543953955
,0.082,0.003855612521362174
,0.083,0.0035534158642824363
,0.084,0.0036263598849568556
,0.085,0.003407527822933597
,0.08600000000000001,0.003376266099787417
,0.08700000000000001,0.0033554249510233444
,0.088,0.003240798632820638
,0.089,0.0030428077195615
,0.09,0.003094910591471799
,0.091,0.002876078529448541
,0.092,0.0029594431245050204
,0.093,0.0029073402525947208
,0.094,0.0028448168063023613
,0.095,0.0029386019757409003
,0.096,0.0029177608269767806
,0.097,0.0023758909591096644
,0.098,0.002615564169897042
,0.099,0.0022716852152890646
,0.1,0.0024175732566379038
,0.101,0.002563461297986743
,0.10200000000000001,0.0025113584260764432
,0.10300000000000001,0.0021153765995581657
,0.10400000000000001,0.0024071526822558773
,0.105,0.0021153765995581657
,0.106,0.0020736943020299263
,0.107,0.0026468258930432225
,0.108,0.001979909132591387
,0.109,0.002104956025176106
,0.11,0.0021674794714684653
,0.111,0.001615189029219289
,0.112,0.0018757033887707875
,0.113,0.0019486474094452069
,0.114,0.0018236005168604879
,0.115,0.001834021091242548
,0.116,0.0016985536242757687
,0.117,0.0017089741986578285
,0.11800000000000001,0.0017089741986578285
,0.11900000000000001,0.0015839273060731314
,0.12,0.00150056271101663
,0.121,0.0017610770705681282
,0.122,0.0012713100746113116
,0.123,0.0016568713267475289
,0.124,0.001344254095285731
,0.125,0.0016568713267475289
,0.126,0.001636030177983409
,0.127,0.0011879454795548322
,0.128,0.0012400483514651316
,0.129,0.0013025717977574911
,0.13,0.0012817306489933714
,0.131,0.0012087866283189519
,0.132,0.001042057438205993
,0.133,0.0012296277770830718
,0.134,0.0012608895002292515
,0.135,0.0011358426076445323
,0.136,0.001021216289441873
,0.137,0.001062898586970113
,0.138,0.0009899545662956934
,0.139,0.0010733191613521728
,0.14,0.0011150014588804124
,0.14100000000000001,0.0011462631820265924
,0.14200000000000002,0.0009899545662956934
,0.14300000000000002,0.0010837397357342327
,0.14400000000000002,
